year,accptTK,gbfp_SN,dcmlLtt,dcmlLng,Source,datstID,recrdrl,BEKNAAM,POLY_AREA,AREA,Area_km2,scientific_name,vernacular_name_en,vernacular_name_nl,vernacular_name_fr,ias_link,category,score,origin,popup
2017,2226990,"Pacifastacus leniusculus (Dana, 1852)",50.67551,4.59214,Natagora,https://doi.org/10.15468/p58ip1,<a href=https://www.gbif.org/occurrence/2270388412>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Pacifastacus leniusculus,Signal crayfish,NA,NA,NA,NA,NA,NA,Species: Signal crayfish <em>Pacifastacus leniusculus</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270388412>GBIF record</a>
2017,2869311,Lysichiton americanus HultÃ©n & H.St.John,50.72962,4.73975,Natagora,https://doi.org/10.15468/p58ip1,<a href=https://www.gbif.org/occurrence/2270386990>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Lysichiton americanus,American skunk cabbage,Moerasaronskelk,Faux arum,https://ias.biodiversity.be/species/show/13,FG1,B1,North America,Species: American skunk cabbage <em>Lysichiton americanus</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270386990>GBIF record</a>
2017,2226990,"Pacifastacus leniusculus (Dana, 1852)",50.67508,4.58784,Natagora,https://doi.org/10.15468/p58ip1,<a href=https://www.gbif.org/occurrence/2270386594>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Pacifastacus leniusculus,Signal crayfish,NA,NA,NA,NA,NA,NA,Species: Signal crayfish <em>Pacifastacus leniusculus</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270386594>GBIF record</a>
2017,2226990,"Pacifastacus leniusculus (Dana, 1852)",50.6755,4.59234,Natagora,https://doi.org/10.15468/p58ip1,<a href=https://www.gbif.org/occurrence/2270386544>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Pacifastacus leniusculus,Signal crayfish,NA,NA,NA,NA,NA,NA,Species: Signal crayfish <em>Pacifastacus leniusculus</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270386544>GBIF record</a>
2017,8909595,"Faxonius limosusÂ (Rafinesque, 1817)",50.59733,4.243,Natagora,https://doi.org/10.15468/p58ip1,<a href=https://www.gbif.org/occurrence/2270385714>,Zenne - Senne,1168339049.21,1168.33904921,1168,Faxonius limosus,Spiny-cheek crayfish,NA,NA,NA,NA,NA,NA,Species: Spiny-cheek crayfish <em>Faxonius limosus</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270385714>GBIF record</a>
2017,2226990,"Pacifastacus leniusculus (Dana, 1852)",50.67505,4.58783,Natagora,https://doi.org/10.15468/p58ip1,<a href=https://www.gbif.org/occurrence/2270385650>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Pacifastacus leniusculus,Signal crayfish,NA,NA,NA,NA,NA,NA,Species: Signal crayfish <em>Pacifastacus leniusculus</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270385650>GBIF record</a>
2017,2226990,"Pacifastacus leniusculus (Dana, 1852)",50.67503,4.58787,Natagora,https://doi.org/10.15468/p58ip1,<a href=https://www.gbif.org/occurrence/2270385418>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Pacifastacus leniusculus,Signal crayfish,NA,NA,NA,NA,NA,NA,Species: Signal crayfish <em>Pacifastacus leniusculus</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270385418>GBIF record</a>
2017,2226990,"Pacifastacus leniusculus (Dana, 1852)",50.67506,4.58787,Natagora,https://doi.org/10.15468/p58ip1,<a href=https://www.gbif.org/occurrence/2270382882>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Pacifastacus leniusculus,Signal crayfish,NA,NA,NA,NA,NA,NA,Species: Signal crayfish <em>Pacifastacus leniusculus</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270382882>GBIF record</a>
2017,2869311,Lysichiton americanus HultÃ©n & H.St.John,50.73007,4.75765,Natagora,https://doi.org/10.15468/p58ip1,<a href=https://www.gbif.org/occurrence/2270382272>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Lysichiton americanus,American skunk cabbage,Moerasaronskelk,Faux arum,https://ias.biodiversity.be/species/show/13,FG1,B1,North America,Species: American skunk cabbage <em>Lysichiton americanus</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270382272>GBIF record</a>
2016,5421039,Ludwigia grandiflora (Michaux) Greuter & Burdet,50.59023,4.08323,Natagora,https://doi.org/10.15468/p58ip1,<a href=https://www.gbif.org/occurrence/2270375693>,Zenne - Senne,1168339049.21,1168.33904921,1168,Ludwigia grandiflora,Water-primrose,Waterteunisbloem,Jussie à grandes fleurs,https://ias.biodiversity.be/species/show/11,FG2,A2,South America,Species: Water-primrose <em>Ludwigia grandiflora</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270375693>GBIF record</a>
2017,8909595,"Faxonius limosusÂ (Rafinesque, 1817)",50.64956,4.23434,Natagora,https://doi.org/10.15468/p58ip1,<a href=https://www.gbif.org/occurrence/2270375214>,Zenne - Senne,1168339049.21,1168.33904921,1168,Faxonius limosus,Spiny-cheek crayfish,NA,NA,NA,NA,NA,NA,Species: Spiny-cheek crayfish <em>Faxonius limosus</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270375214>GBIF record</a>
2015,7978544,Hydrocotyle ranunculoides L. fil.,50.5633,4.2826,Natagora,https://doi.org/10.15468/p58ip1,<a href=https://www.gbif.org/occurrence/2270373655>,Zenne - Senne,1168339049.21,1168.33904921,1168,Hydrocotyle ranunculoides,Floating pennywort,Grote waternavel,Hydrocotyle fausse renoncule,https://ias.biodiversity.be/species/show/63,FG2,A2,North America,Species: Floating pennywort <em>Hydrocotyle ranunculoides</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270373655>GBIF record</a>
2016,2226990,"Pacifastacus leniusculus (Dana, 1852)",50.67505,4.59384,Natagora,https://doi.org/10.15468/p58ip1,<a href=https://www.gbif.org/occurrence/2270372091>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Pacifastacus leniusculus,Signal crayfish,NA,NA,NA,NA,NA,NA,Species: Signal crayfish <em>Pacifastacus leniusculus</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270372091>GBIF record</a>
2016,5421039,Ludwigia grandiflora (Michaux) Greuter & Burdet,50.59024,4.08392,Natagora,https://doi.org/10.15468/p58ip1,<a href=https://www.gbif.org/occurrence/2270371307>,Zenne - Senne,1168339049.21,1168.33904921,1168,Ludwigia grandiflora,Water-primrose,Waterteunisbloem,Jussie à grandes fleurs,https://ias.biodiversity.be/species/show/11,FG2,A2,South America,Species: Water-primrose <em>Ludwigia grandiflora</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270371307>GBIF record</a>
2015,7978544,Hydrocotyle ranunculoides L. fil.,50.5632,4.2831,Natagora,https://doi.org/10.15468/p58ip1,<a href=https://www.gbif.org/occurrence/2270369823>,Zenne - Senne,1168339049.21,1168.33904921,1168,Hydrocotyle ranunculoides,Floating pennywort,Grote waternavel,Hydrocotyle fausse renoncule,https://ias.biodiversity.be/species/show/63,FG2,A2,North America,Species: Floating pennywort <em>Hydrocotyle ranunculoides</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270369823>GBIF record</a>
2016,8909595,"Faxonius limosusÂ (Rafinesque, 1817)",50.64906,4.23461,Natagora,https://doi.org/10.15468/p58ip1,<a href=https://www.gbif.org/occurrence/2270369310>,Zenne - Senne,1168339049.21,1168.33904921,1168,Faxonius limosus,Spiny-cheek crayfish,NA,NA,NA,NA,NA,NA,Species: Spiny-cheek crayfish <em>Faxonius limosus</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270369310>GBIF record</a>
2016,7978544,Hydrocotyle ranunculoides L. fil.,50.71576,4.43061,Natagora,https://doi.org/10.15468/p58ip1,<a href=https://www.gbif.org/occurrence/2270364338>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Hydrocotyle ranunculoides,Floating pennywort,Grote waternavel,Hydrocotyle fausse renoncule,https://ias.biodiversity.be/species/show/63,FG2,A2,North America,Species: Floating pennywort <em>Hydrocotyle ranunculoides</em><br>Year: 2016<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270364338>GBIF record</a>
2015,2226990,"Pacifastacus leniusculus (Dana, 1852)",50.67492,4.58852,Natagora,https://doi.org/10.15468/p58ip1,<a href=https://www.gbif.org/occurrence/2270359433>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Pacifastacus leniusculus,Signal crayfish,NA,NA,NA,NA,NA,NA,Species: Signal crayfish <em>Pacifastacus leniusculus</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270359433>GBIF record</a>
2015,2226990,"Pacifastacus leniusculus (Dana, 1852)",50.67587,4.59292,Natagora,https://doi.org/10.15468/p58ip1,<a href=https://www.gbif.org/occurrence/2270357111>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Pacifastacus leniusculus,Signal crayfish,NA,NA,NA,NA,NA,NA,Species: Signal crayfish <em>Pacifastacus leniusculus</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270357111>GBIF record</a>
2015,2226990,"Pacifastacus leniusculus (Dana, 1852)",50.6748,4.59269,Natagora,https://doi.org/10.15468/p58ip1,<a href=https://www.gbif.org/occurrence/2270356594>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Pacifastacus leniusculus,Signal crayfish,NA,NA,NA,NA,NA,NA,Species: Signal crayfish <em>Pacifastacus leniusculus</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270356594>GBIF record</a>
2015,2226990,"Pacifastacus leniusculus (Dana, 1852)",50.63669,4.56724,Natagora,https://doi.org/10.15468/p58ip1,<a href=https://www.gbif.org/occurrence/2270356300>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Pacifastacus leniusculus,Signal crayfish,NA,NA,NA,NA,NA,NA,Species: Signal crayfish <em>Pacifastacus leniusculus</em><br>Year: 2015<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270356300>GBIF record</a>
2014,2226990,"Pacifastacus leniusculus (Dana, 1852)",50.67494,4.58754,Natagora,https://doi.org/10.15468/p58ip1,<a href=https://www.gbif.org/occurrence/2270342311>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Pacifastacus leniusculus,Signal crayfish,NA,NA,NA,NA,NA,NA,Species: Signal crayfish <em>Pacifastacus leniusculus</em><br>Year: 2014<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270342311>GBIF record</a>
2014,2226990,"Pacifastacus leniusculus (Dana, 1852)",50.67478,4.58752,Natagora,https://doi.org/10.15468/p58ip1,<a href=https://www.gbif.org/occurrence/2270341734>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Pacifastacus leniusculus,Signal crayfish,NA,NA,NA,NA,NA,NA,Species: Signal crayfish <em>Pacifastacus leniusculus</em><br>Year: 2014<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270341734>GBIF record</a>
2013,2869311,Lysichiton americanus HultÃ©n & H.St.John,50.728,4.76212,Natagora,https://doi.org/10.15468/p58ip1,<a href=https://www.gbif.org/occurrence/2270341575>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Lysichiton americanus,American skunk cabbage,Moerasaronskelk,Faux arum,https://ias.biodiversity.be/species/show/13,FG1,B1,North America,Species: American skunk cabbage <em>Lysichiton americanus</em><br>Year: 2013<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270341575>GBIF record</a>
2013,2869311,Lysichiton americanus HultÃ©n & H.St.John,50.73019,4.75689,Natagora,https://doi.org/10.15468/p58ip1,<a href=https://www.gbif.org/occurrence/2270338491>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Lysichiton americanus,American skunk cabbage,Moerasaronskelk,Faux arum,https://ias.biodiversity.be/species/show/13,FG1,B1,North America,Species: American skunk cabbage <em>Lysichiton americanus</em><br>Year: 2013<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270338491>GBIF record</a>
2013,2226990,"Pacifastacus leniusculus (Dana, 1852)",50.67563,4.59319,Natagora,https://doi.org/10.15468/p58ip1,<a href=https://www.gbif.org/occurrence/2270337279>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Pacifastacus leniusculus,Signal crayfish,NA,NA,NA,NA,NA,NA,Species: Signal crayfish <em>Pacifastacus leniusculus</em><br>Year: 2013<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270337279>GBIF record</a>
2013,2226990,"Pacifastacus leniusculus (Dana, 1852)",50.67566,4.59309,Natagora,https://doi.org/10.15468/p58ip1,<a href=https://www.gbif.org/occurrence/2270334063>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Pacifastacus leniusculus,Signal crayfish,NA,NA,NA,NA,NA,NA,Species: Signal crayfish <em>Pacifastacus leniusculus</em><br>Year: 2013<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270334063>GBIF record</a>
2012,2226990,"Pacifastacus leniusculus (Dana, 1852)",50.67492,4.58844,Natagora,https://doi.org/10.15468/p58ip1,<a href=https://www.gbif.org/occurrence/2270326647>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Pacifastacus leniusculus,Signal crayfish,NA,NA,NA,NA,NA,NA,Species: Signal crayfish <em>Pacifastacus leniusculus</em><br>Year: 2012<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270326647>GBIF record</a>
2012,2226990,"Pacifastacus leniusculus (Dana, 1852)",50.67591,4.59286,Natagora,https://doi.org/10.15468/p58ip1,<a href=https://www.gbif.org/occurrence/2270322009>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Pacifastacus leniusculus,Signal crayfish,NA,NA,NA,NA,NA,NA,Species: Signal crayfish <em>Pacifastacus leniusculus</em><br>Year: 2012<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270322009>GBIF record</a>
2011,5361785,Myriophyllum aquaticum (Vellozo) Verdcourt,50.55871,4.54329,Natagora,https://doi.org/10.15468/p58ip1,<a href=https://www.gbif.org/occurrence/2270315312>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Myriophyllum aquaticum,Parrot's feather,Parelvederkruid,Myriophylle du Brésil,https://ias.biodiversity.be/species/show/76,FG3,A2,South America,Species: Parrot's feather <em>Myriophyllum aquaticum</em><br>Year: 2011<br>Dataset: <a href=https://doi.org/10.15468/p58ip1>https://doi.org/10.15468/p58ip1</a><br>Source: Natagora<br><a href=https://www.gbif.org/occurrence/2270315312>GBIF record</a>
2019,5361785,Myriophyllum aquaticum (Vellozo) Verdcourt,50.81518,4.2773,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2239281065>,Zenne - Senne,1168339049.21,1168.33904921,1168,Myriophyllum aquaticum,Parrot's feather,Parelvederkruid,Myriophylle du Brésil,https://ias.biodiversity.be/species/show/76,FG3,A2,South America,Species: Parrot's feather <em>Myriophyllum aquaticum</em><br>Year: 2019<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2239281065>GBIF record</a>
2017,2869311,Lysichiton americanus HultÃ©n & H.St.John,50.93201,4.56757,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235345482>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Lysichiton americanus,American skunk cabbage,Moerasaronskelk,Faux arum,https://ias.biodiversity.be/species/show/13,FG1,B1,North America,Species: American skunk cabbage <em>Lysichiton americanus</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235345482>GBIF record</a>
2017,2869311,Lysichiton americanus HultÃ©n & H.St.John,50.73881,4.28746,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235345233>,Zenne - Senne,1168339049.21,1168.33904921,1168,Lysichiton americanus,American skunk cabbage,Moerasaronskelk,Faux arum,https://ias.biodiversity.be/species/show/13,FG1,B1,North America,Species: American skunk cabbage <em>Lysichiton americanus</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235345233>GBIF record</a>
2018,5421039,Ludwigia grandiflora (Michaux) Greuter & Burdet,50.93928,4.66623,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235337621>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Ludwigia grandiflora,Water-primrose,Waterteunisbloem,Jussie à grandes fleurs,https://ias.biodiversity.be/species/show/11,FG2,A2,South America,Species: Water-primrose <em>Ludwigia grandiflora</em><br>Year: 2018<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235337621>GBIF record</a>
2017,5421039,Ludwigia grandiflora (Michaux) Greuter & Burdet,50.84221,4.6554,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235337368>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Ludwigia grandiflora,Water-primrose,Waterteunisbloem,Jussie à grandes fleurs,https://ias.biodiversity.be/species/show/11,FG2,A2,South America,Species: Water-primrose <em>Ludwigia grandiflora</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235337368>GBIF record</a>
2018,5421039,Ludwigia grandiflora (Michaux) Greuter & Burdet,50.97922,4.48545,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235337108>,Zenne - Senne,1168339049.21,1168.33904921,1168,Ludwigia grandiflora,Water-primrose,Waterteunisbloem,Jussie à grandes fleurs,https://ias.biodiversity.be/species/show/11,FG2,A2,South America,Species: Water-primrose <em>Ludwigia grandiflora</em><br>Year: 2018<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235337108>GBIF record</a>
2018,5421039,Ludwigia grandiflora (Michaux) Greuter & Burdet,50.97945,4.48485,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235336879>,Zenne - Senne,1168339049.21,1168.33904921,1168,Ludwigia grandiflora,Water-primrose,Waterteunisbloem,Jussie à grandes fleurs,https://ias.biodiversity.be/species/show/11,FG2,A2,South America,Species: Water-primrose <em>Ludwigia grandiflora</em><br>Year: 2018<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235336879>GBIF record</a>
2017,5421039,Ludwigia grandiflora (Michaux) Greuter & Burdet,50.94526,4.65134,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235336560>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Ludwigia grandiflora,Water-primrose,Waterteunisbloem,Jussie à grandes fleurs,https://ias.biodiversity.be/species/show/11,FG2,A2,South America,Species: Water-primrose <em>Ludwigia grandiflora</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235336560>GBIF record</a>
2017,5421039,Ludwigia grandiflora (Michaux) Greuter & Burdet,50.94407,4.6585,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235336539>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Ludwigia grandiflora,Water-primrose,Waterteunisbloem,Jussie à grandes fleurs,https://ias.biodiversity.be/species/show/11,FG2,A2,South America,Species: Water-primrose <em>Ludwigia grandiflora</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235336539>GBIF record</a>
2017,5421039,Ludwigia grandiflora (Michaux) Greuter & Burdet,50.94322,4.65986,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235336512>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Ludwigia grandiflora,Water-primrose,Waterteunisbloem,Jussie à grandes fleurs,https://ias.biodiversity.be/species/show/11,FG2,A2,South America,Species: Water-primrose <em>Ludwigia grandiflora</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235336512>GBIF record</a>
2017,5421039,Ludwigia grandiflora (Michaux) Greuter & Burdet,50.9371,4.66911,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235336349>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Ludwigia grandiflora,Water-primrose,Waterteunisbloem,Jussie à grandes fleurs,https://ias.biodiversity.be/species/show/11,FG2,A2,South America,Species: Water-primrose <em>Ludwigia grandiflora</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235336349>GBIF record</a>
2018,5361785,Myriophyllum aquaticum (Vellozo) Verdcourt,50.84782,4.58726,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235304752>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Myriophyllum aquaticum,Parrot's feather,Parelvederkruid,Myriophylle du Brésil,https://ias.biodiversity.be/species/show/76,FG3,A2,South America,Species: Parrot's feather <em>Myriophyllum aquaticum</em><br>Year: 2018<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235304752>GBIF record</a>
2018,5361785,Myriophyllum aquaticum (Vellozo) Verdcourt,50.81515,4.27715,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235304691>,Zenne - Senne,1168339049.21,1168.33904921,1168,Myriophyllum aquaticum,Parrot's feather,Parelvederkruid,Myriophylle du Brésil,https://ias.biodiversity.be/species/show/76,FG3,A2,South America,Species: Parrot's feather <em>Myriophyllum aquaticum</em><br>Year: 2018<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235304691>GBIF record</a>
2018,5361785,Myriophyllum aquaticum (Vellozo) Verdcourt,51.02852,4.51607,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235304670>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Myriophyllum aquaticum,Parrot's feather,Parelvederkruid,Myriophylle du Brésil,https://ias.biodiversity.be/species/show/76,FG3,A2,South America,Species: Parrot's feather <em>Myriophyllum aquaticum</em><br>Year: 2018<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235304670>GBIF record</a>
2018,5361785,Myriophyllum aquaticum (Vellozo) Verdcourt,51.02836,4.51526,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235304635>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Myriophyllum aquaticum,Parrot's feather,Parelvederkruid,Myriophylle du Brésil,https://ias.biodiversity.be/species/show/76,FG3,A2,South America,Species: Parrot's feather <em>Myriophyllum aquaticum</em><br>Year: 2018<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235304635>GBIF record</a>
