taxonKey,acceptedScientificName,Classification,Description,n_climate,n_totaal,perc_climate
2865181,Alisma subcordatum,Cfa,Humid subtropical climate,218,673,0.32392273402674593
5329260,Egeria densa,Cfa,Humid subtropical climate,686,3053,0.22469701932525385
3171926,Gratiola viscidula,Cfa,Humid subtropical climate,20,21,0.9523809523809523
3064056,Euphorbia palustris,Cfb,Temperate oceanic climate,4414,7263,0.6077378493735371
8243603,Cyperus longus,Cfb,Temperate oceanic climate,2898,6442,0.4498602918348339
2873807,Acorus gramineus,Aw,"Tropical savanna, wet",26,495,0.052525252525252523
7836060,Bacopa monnieri,Aw,"Tropical savanna, wet",500,3071,0.16281341582546402
2926921,Clinopodium brownei,Cfa,Humid subtropical climate,362,668,0.5419161676646707
2715828,Cyperus haspan,Af,Tropical rainforest climate,288,4238,0.06795658329400661
3086504,Anemopsis californica,BSk,Cold semi-arid (steppe) climate,914,2808,0.32549857549857547
5328626,Aponogeton madagascariensis,Af,Tropical rainforest climate,9,34,0.2647058823529412
2926921,Clinopodium brownei,Am,Tropical monsoon climate,40,668,0.059880239520958084
5328626,Aponogeton madagascariensis,Cwb,Subtropical highland climate or temperate oceanic climate with dry winters,9,34,0.2647058823529412
8269085,Fontinalis antipyretica,Csb,Warm-summer Mediterranean climate,32,1014,0.03155818540433925
2687948,Equisetum scirpoides,Dfb,Warm-summer humid continental climate,1412,5848,0.2414500683994528
8269085,Fontinalis antipyretica,Dfb,Warm-summer humid continental climate,354,1014,0.34911242603550297
2988113,Filipendula rubra,Dfb,Warm-summer humid continental climate,133,392,0.3392857142857143
5330776,Colocasia esculenta,Aw,"Tropical savanna, wet",544,5292,0.10279667422524566
2703041,Arundo donax,BWk,Cold desert climate,118,27114,0.004351995279191561
3112110,Cotula coronopifolia,Cfa,Humid subtropical climate,327,11185,0.029235583370585606
3582614,Cyperus haspan,Cfa,Humid subtropical climate,1287,4238,0.30368098159509205
2651586,Ceratopteris thalictroides,Cfa,Humid subtropical climate,742,1564,0.4744245524296675
5330776,Colocasia esculenta,Cfa,Humid subtropical climate,1987,5292,0.3754724111866969
2651586,Ceratopteris thalictroides,Aw,"Tropical savanna, wet",323,1564,0.20652173913043478
2703041,Arundo donax,Cfa,Humid subtropical climate,2635,27114,0.097182267463303093
2926921,Clinopodium brownei,Af,Tropical rainforest climate,42,668,0.06287425149700598
2687948,Equisetum scirpoides,Dsc,Dry-summer regular subarctic climate,114,5848,0.019493844049247606
5371684,Caltha leptosepala,Dfb,Warm-summer humid continental climate,79,1446,0.05463347164591978
3171169,Bacopa monnieri,Cfa,Humid subtropical climate,1258,3071,0.40963855421686746
3171169,Bacopa monnieri,Af,Tropical rainforest climate,92,3071,0.029957668511885378
2726538,Carex muskingumensis,Cfa,Humid subtropical climate,34,273,0.12454212454212454
2715828,Cyperus haspan,Aw,"Tropical savanna, wet",1376,4238,0.32468145351580935
2687948,Equisetum scirpoides,ET,Tundra,919,5848,0.15714774281805746
3171189,Bacopa caroliniana,Aw,"Tropical savanna, wet",50,249,0.20080321285140562
2715828,Cyperus haspan,Am,Tropical monsoon climate,406,4238,0.09579990561585654
5371684,Caltha leptosepala,Dfc,Subarctic climate,499,1446,0.3450899031811895
2651586,Ceratopteris thalictroides,Af,Tropical rainforest climate,176,1564,0.11253196930946291
2774395,Chlorophytum laxum,Aw,"Tropical savanna, wet",304,359,0.8467966573816156
2687948,Equisetum scirpoides,Dfc,Subarctic climate,3140,5848,0.5369357045143639
2687948,Equisetum scirpoides,NA,NA,59,5848,0.01008891928864569
3064056,Euphorbia palustris,Dfb,Warm-summer humid continental climate,2531,7263,0.34847859011427784
2687948,Equisetum scirpoides,Dwc,Monsoon-influenced subarctic climate,136,5848,0.023255813953488372
5330776,Colocasia esculenta,Af,Tropical rainforest climate,385,5292,0.07275132275132275
8034409,Canna indica,NA,NA,143,12261,0.01166299649294511
2715828,Cyperus haspan,Csa,Hot-summer Mediterranean climate,2,4238,4.7192071731949034e-4
2726538,Carex muskingumensis,Dfb,Warm-summer humid continental climate,38,273,0.1391941391941392
2865181,Alisma subcordatum,Dfa,Hot-summer humid continental climate,214,673,0.3179791976225854
3112110,Cotula coronopifolia,Cfb,Temperate oceanic climate,6560,11185,0.5864997764863656
3171169,Bacopa monnieri,Cwa,Monsoon-influenced humid subtropical climate,113,3071,0.036795831976554866
2871871,Anubias barteri,Af,Tropical rainforest climate,17,134,0.12686567164179105
3986548,Cabomba aquatica,Af,Tropical rainforest climate,62,172,0.36046511627906974
5328834,Echinodorus grandiflorus,Cfa,Humid subtropical climate,106,336,0.31547619047619047
2871883,Anubias hastifolia,Aw,"Tropical savanna, wet",17,40,0.425
2714156,Cyperus alternifolius,NA,NA,18,398,0.04522613065326633
8243603,Cyperus longus,Csa,Hot-summer Mediterranean climate,2271,6442,0.35253027010245264
8243603,Cyperus longus,Csb,Warm-summer Mediterranean climate,427,6442,0.06628376280658181
2716311,Cyperus papyrus,Csa,Hot-summer Mediterranean climate,199,1264,0.1574367088607595
3064056,Euphorbia palustris,Csa,Hot-summer Mediterranean climate,157,7263,0.021616411950984443
3112110,Cotula coronopifolia,Csa,Hot-summer Mediterranean climate,699,11185,0.062494412159141706
2703041,Arundo donax,Cfb,Temperate oceanic climate,1616,27114,0.05960020653536918
2703041,Arundo donax,Csa,Hot-summer Mediterranean climate,10999,27114,0.40565759386294903
5362054,Crassula helmsii,Cfb,Temperate oceanic climate,8978,9506,0.9444561329686514
2717945,Eleocharis pusilla,Cfa,Humid subtropical climate,223,2284,0.09763572679509633
3171169,Bacopa monnieri,NA,NA,106,3071,0.03451644415499837
2703041,Arundo donax,NA,NA,371,27114,0.013682968208305672
3730140,Glossostigma elatinoides,Cfb,Temperate oceanic climate,302,406,0.7438423645320197
5328593,Aponogeton distachyos,Cfb,Temperate oceanic climate,525,710,0.7394366197183099
3112110,Cotula coronopifolia,Csb,Warm-summer Mediterranean climate,1782,11185,0.15932051855163165
2716311,Cyperus papyrus,Cfa,Humid subtropical climate,220,1264,0.17405063291139242
5328593,Aponogeton distachyos,Csb,Warm-summer Mediterranean climate,68,710,0.09577464788732394
3112110,Cotula coronopifolia,BSk,Cold semi-arid (steppe) climate,716,11185,0.06401430487259722
2715505,Cyperus prolifer,Cfa,Humid subtropical climate,138,268,0.5149253731343284
2717945,Eleocharis pusilla,BSh,Hot semi-arid (steppe) climate,169,2284,0.07399299474605954
8243603,Cyperus longus,Cfa,Humid subtropical climate,382,6442,0.059298354548276935
5328774,Echinodorus cordifolius,Aw,"Tropical savanna, wet",22,261,0.0842911877394636
2703041,Arundo donax,Aw,"Tropical savanna, wet",319,27114,0.011765139780187357
2726538,Carex muskingumensis,Dfa,Hot-summer humid continental climate,150,273,0.5494505494505495
3171169,Bacopa monnieri,BSh,Hot semi-arid (steppe) climate,226,3071,0.07359166395310973
8243603,Cyperus longus,NA,NA,110,6442,0.017075442409189692
5272847,Aegagropila linnaei,Dfb,Warm-summer humid continental climate,220,593,0.37099494097807756
3112110,Cotula coronopifolia,Dfc,Subarctic climate,6,11185,5.364327223960661e-4
7836060,Bacopa monnieri,As,Tropical dry savanna climate,49,3071,0.015955714750895474
2808791,Bletilla striata,Cfa,Humid subtropical climate,214,313,0.6837060702875399
2873807,Acorus gramineus,Cfa,Humid subtropical climate,289,495,0.5838383838383838
2691022,Eriocaulon cinereum,Cfa,Humid subtropical climate,120,625,0.192
2808791,Bletilla striata,Cwa,Monsoon-influenced humid subtropical climate,37,313,0.1182108626198083
3046246,Cardamine lyrata,Cfa,Humid subtropical climate,68,142,0.4788732394366197
2687948,Equisetum scirpoides,Dfa,Hot-summer humid continental climate,24,5848,0.004103967168262654
2651586,Ceratopteris thalictroides,Am,Tropical monsoon climate,131,1564,0.08375959079283887
5328550,Aponogeton ulvaceus,Aw,"Tropical savanna, wet",19,22,0.8636363636363636
2926921,Clinopodium brownei,Cfb,Temperate oceanic climate,73,668,0.1092814371257485
2717945,Eleocharis pusilla,Cfb,Temperate oceanic climate,583,2284,0.2552539404553415
2717945,Eleocharis pusilla,BSk,Cold semi-arid (steppe) climate,1185,2284,0.5188266199649737
2865181,Alisma subcordatum,Dfb,Warm-summer humid continental climate,211,673,0.3135215453194651
8034409,Canna indica,Aw,"Tropical savanna, wet",1846,12261,0.15055868199983688
2808791,Bletilla striata,Dwc,Monsoon-influenced subarctic climate,3,313,0.009584664536741214
3086504,Anemopsis californica,Csa,Hot-summer Mediterranean climate,579,2808,0.20619658119658119
2703041,Arundo donax,BWh,Hot deserts climate,348,27114,0.012834697942022572
5371684,Caltha leptosepala,Csb,Warm-summer Mediterranean climate,148,1446,0.10235131396957123
3170959,Erythranthe cardinalis,Csb,Warm-summer Mediterranean climate,1060,2370,0.4472573839662447
3032611,Darmera peltata,Csb,Warm-summer Mediterranean climate,221,785,0.28152866242038216
5371684,Caltha leptosepala,Dsb,"Warm, dry-summer continental climate",179,1446,0.12378976486860305
5362054,Crassula helmsii,Csb,Warm-summer Mediterranean climate,262,9506,0.027561540079949504
2988113,Filipendula rubra,Cfa,Humid subtropical climate,21,392,0.05357142857142857
2703041,Arundo donax,Csb,Warm-summer Mediterranean climate,3792,27114,0.1398539499889356
8034409,Canna indica,Cfa,Humid subtropical climate,3231,12261,0.2635184732077318
8034409,Canna indica,Af,Tropical rainforest climate,665,12261,0.05423701166299649
5328774,Echinodorus cordifolius,Cfa,Humid subtropical climate,220,261,0.842911877394636
2714156,Cyperus alternifolius,Aw,"Tropical savanna, wet",135,398,0.3391959798994975
2715860,Cyperus haspan,Dfb,Warm-summer humid continental climate,11,4238,0.0025955639452571967
2703041,Arundo donax,Af,Tropical rainforest climate,134,27114,0.004942096333997197
5328626,Aponogeton madagascariensis,Aw,"Tropical savanna, wet",7,34,0.20588235294117646
3171189,Bacopa caroliniana,Dfb,Warm-summer humid continental climate,1,249,0.004016064257028112
5371684,Caltha leptosepala,ET,Tundra,250,1446,0.17289073305670816
2865181,Alisma subcordatum,Cfb,Temperate oceanic climate,17,673,0.02526002971768202
3188666,Didiplis diandra,Dfa,Hot-summer humid continental climate,10,43,0.23255813953488372
8269085,Fontinalis antipyretica,Cfb,Temperate oceanic climate,345,1014,0.34023668639053256
8269085,Fontinalis antipyretica,Dfc,Subarctic climate,243,1014,0.23964497041420119
3723590,Gunnera magellanica,ET,Tundra,122,320,0.38125
7836060,Bacopa monnieri,Cwb,Subtropical highland climate or temperate oceanic climate with dry winters,84,3071,0.027352653858677956
2926921,Clinopodium brownei,BWh,Hot deserts climate,29,668,0.04341317365269461
5328588,Aponogeton longiplumulosus,Aw,"Tropical savanna, wet",5,7,0.7142857142857143
8034409,Canna indica,Csb,Warm-summer Mediterranean climate,515,12261,0.04200309925780931
2926921,Clinopodium brownei,Cwa,Monsoon-influenced humid subtropical climate,19,668,0.02844311377245509
2715828,Cyperus haspan,Cwb,Subtropical highland climate or temperate oceanic climate with dry winters,43,4238,0.010146295422369042
8243603,Cyperus longus,Aw,"Tropical savanna, wet",7,6442,0.0010866190624029804
2926921,Clinopodium brownei,NA,NA,5,668,0.0074850299401197605
2865980,Blyxa japonica,Dfa,Hot-summer humid continental climate,2,56,0.03571428571428571
3046246,Cardamine lyrata,Dwa,Monsoon-influenced hot-summer humid continental climate,29,142,0.20422535211267606
3754647,Astilboides tabularis,Dwb,Monsoon-influenced warm-summer humid continental climate,3,35,0.08571428571428572
3754647,Astilboides tabularis,Dwc,Monsoon-influenced subarctic climate,3,35,0.08571428571428572
2691022,Eriocaulon cinereum,Dfb,Warm-summer humid continental climate,1,625,0.0016
2691022,Eriocaulon cinereum,Cwa,Monsoon-influenced humid subtropical climate,19,625,0.0304
2691022,Eriocaulon cinereum,Dwa,Monsoon-influenced hot-summer humid continental climate,5,625,0.008
2715828,Cyperus haspan,Dfa,Hot-summer humid continental climate,36,4238,0.008494572911750826
5272847,Aegagropila linnaei,Cfb,Temperate oceanic climate,230,593,0.38785834738617203
3112110,Cotula coronopifolia,Dsc,Dry-summer regular subarctic climate,18,11185,0.0016092981671881985
3723590,Gunnera magellanica,NA,NA,8,320,0.025
5272847,Aegagropila linnaei,Dfc,Subarctic climate,134,593,0.22596964586846544
3171169,Bacopa monnieri,Cfb,Temperate oceanic climate,38,3071,0.012373819602735266
2926921,Clinopodium brownei,As,Tropical dry savanna climate,3,668,0.004491017964071856
5328557,Aponogeton boivinianus,Aw,"Tropical savanna, wet",12,12,1
2714156,Cyperus alternifolius,Af,Tropical rainforest climate,22,398,0.05527638190954774
3986548,Cabomba aquatica,Am,Tropical monsoon climate,39,172,0.22674418604651161
2926921,Clinopodium brownei,Aw,"Tropical savanna, wet",36,668,0.05389221556886228
3086504,Anemopsis californica,BWk,Cold desert climate,281,2808,0.10007122507122507
2873807,Acorus gramineus,Cwb,Subtropical highland climate or temperate oceanic climate with dry winters,21,495,0.04242424242424243
3064056,Euphorbia palustris,Csb,Warm-summer Mediterranean climate,2,7263,2.7536830510808204e-4
6070720,Erythranthe cardinalis,Csa,Hot-summer Mediterranean climate,950,2370,0.4008438818565401
5328774,Echinodorus cordifolius,Csb,Warm-summer Mediterranean climate,1,261,0.0038314176245210726
5362054,Crassula helmsii,NA,NA,28,9506,0.0029455081001472753
3582614,Cyperus haspan,Cfb,Temperate oceanic climate,72,4238,0.016989145823501653
2691022,Eriocaulon cinereum,Aw,"Tropical savanna, wet",274,625,0.4384
5362054,Crassula helmsii,Cfa,Humid subtropical climate,61,9506,0.006416999789606565
7730307,Erythranthe lutea,Dfb,Warm-summer humid continental climate,20,147,0.1360544217687075
3112110,Cotula coronopifolia,NA,NA,182,11185,0.01627179257934734
5362054,Crassula helmsii,Csa,Hot-summer Mediterranean climate,6,9506,6.311803071744162e-4
5371684,Caltha leptosepala,Dsc,Dry-summer regular subarctic climate,225,1446,0.15560165975103735
3582614,Cyperus haspan,NA,NA,364,4238,0.08588957055214724
7327426,Echinodorus grandiflorus,NA,NA,79,336,0.23511904761904762
2774395,Chlorophytum laxum,NA,NA,10,359,0.027855153203342618
8034409,Canna indica,As,Tropical dry savanna climate,34,12261,0.0027730201451757605
2865980,Blyxa japonica,Cfa,Humid subtropical climate,28,56,0.5
